0	1	2
drcbdac	tacijjaa	0
drhejfg	tacieeei	0
drhejfg	tacijjaa	0
drcfehbe	tacieeei	0
drcfehbe	tacijjaa	0
drjgedb	tacieeei	0
drjgedb	tacijjaa	0
drcgbedh	tacieeei	0
drcgbedh	tacijjaa	0
drcfgdea	tacieeei	0
drcfgdea	tacijjaa	0
drjgbbg	tacieeei	0
drjgbbg	tacijjaa	0
drbchicf	tacieeei	0
drbchicf	tacijjaa	0
dribihi	tacieeei	0
dribihi	tacijjaa	0
drbchfjf	tacieeei	0
drbchfjf	tacijjaa	0
drbcjjdg	tacieeei	0
drbcjjdg	tacijjaa	0
driccaj	tacieeei	0
driccaj	tacijjaa	0
drcdafii	tacieeei	0
drcdafii	tacijjaa	0
dribaac	tacieeei	0
dribaac	tacijjaa	0
drbabjgd	tacieeei	0
drbabjgd	tacijjaa	0
drbaajag	tacieeei	0
drbaajag	tacijjaa	0
drbcdiid	tacieeei	0
drbcdiid	tacijjaa	0
drbadjcg	tacieeei	0
drbadjcg	tacijjaa	0
drcfcfcc	tacieeei	0
drcfcfcc	tacijjaa	0
drbcjdcj	tacieeei	0
drbcjdcj	tacijjaa	0
drbcegdg	tacieeei	0
drbcegdg	tacijjaa	0
drcfehfb	tacieeei	0
drcfehfb	tacijjaa	0
drcgbjgf	tacieeei	0
drcgbjgf	tacijjaa	0
drcfjadd	tacieeei	0
drcfjadd	tacijjaa	0
drcfcfab	tacieeei	0
drcfcfab	tacijjaa	0
drcfefhd	tacieeei	0
drcfefhd	tacijjaa	0
drbaffcc	tacibaaa	0
drceiacg	tacieeei	0
drceiacg	tacijjaa	0
drcgbbih	tacieeei	0
drcgbbih	tacijjaa	0
drcfcdgd	tacieeei	0
drcfcdgd	tacijjaa	0
drcccgge	tacieeei	0
drcccgge	tacijjaa	0
drbcjdad	tacieeei	0
drbcjdad	tacijjaa	0
drceeche	tacieeei	0
drceeche	tacijjaa	0
drcehjcb	tacieeei	0
drcehjcb	tacijjaa	0
drbafadg	tacieeei	0
drbafadg	tacijjaa	0
drcffggf	tacieeei	0
drcffggf	tacijjaa	0
drcejafc	tacieeei	0
drcejafc	tacijjaa	0
drbdaijb	tacieeei	0
drbdaijb	tacijjaa	0
drcehijd	tacieeei	0
drcehijd	tacijjaa	0
drcfjfdb	tacieeei	0
drcfjfdb	tacijjaa	0
drcfdigf	tacieeei	0
drcfdigf	tacijjaa	0
drcbaece	tacieeei	0
drcbaece	tacijjaa	0
godfdc	tacieeei	0
godfdc	tacijjaa	0
drbdbgba	tacieeei	0
drbdbgba	tacijjaa	0
drjejjf	tacieeei	0
drjejjf	tacijjaa	0
drbdabji	tacieeei	0
drbdabji	tacijjaa	0
drcfjabe	tacieeei	0
drcfjabe	tacijjaa	0
drjfaaa	tacieeei	0
drjfaaa	tacijjaa	0
cobadea	tacieeei	0
cobadea	tacijjaa	0
drddieb	tacieeei	0
drddieb	tacijjaa	0
drcgfgga	tacieeei	0
drcgfgga	tacijjaa	0
goijgh	tacieeei	0
goijgh	tacijjaa	0
drcgigid	tacieeei	0
drcgigid	tacijjaa	0
drcehigb	tacieeei	0
drcehigb	tacijjaa	0
godbih	tacieeei	0
godbih	tacijjaa	0
drcehigb	tacieeei	0
drcehigb	tacijjaa	0
drbdajde	tacieeei	0
drbdajde	tacijjaa	0
gobhib	tacieeei	0
gobhib	tacijjaa	0
drcgccef	tacieeei	0
drcgccef	tacijjaa	0
drcehjfb	tacieeei	0
drcehjfb	tacijjaa	0
drccheg	tacieeei	0
drccheg	tacijjaa	0
drcfjhdg	tacieeei	0
drcfjhdg	tacijjaa	0
drcejajg	tacieeei	0
drcejajg	tacijjaa	0
drcgajic	tacieeei	0
drcgajic	tacijjaa	0
drcfjafg	tacieeei	0
drcfjafg	tacijjaa	0
drbcjhia	tacieeei	0
drbcjhia	tacijjaa	0
godbih	tacieeei	0
godbih	tacijjaa	0
drbchcji	tacieeei	0
drbchcji	tacijjaa	0
drcgdcab	tacieeei	0
drcgdcab	tacijjaa	0
drbdbbhg	tacieeei	0
drbdbbhg	tacijjaa	0
drcejbee	taciigbi	0
drcejbee	taciigcj	0
drbcebdd	taciigbi	0
drbcebdd	taciigcj	0
drbaegia	taciigbi	0
drbaegia	taciigcj	0
drcfefeg	tacieeei	0
drcfefeg	tacijjaa	0
drigbfc	taciigbi	0
drigbfc	taciigcj	0
drcfccig	taciigbi	0
drcfccig	taciigcj	0
drcfjhee	tacieeei	0
drcfjhee	tacijjaa	0
drcgchfd	tacieeei	0
drcgchfd	tacijjaa	0
drbcfbfj	taciigbi	0
drbcfbfj	taciigcj	0
drbdbbig	taciigbi	0
drbdbbig	taciigcj	0
drhbjfa	taciigbi	0
drhbjfa	taciigcj	0
drbdahag	taciigbi	0
drbdahag	taciigcj	0
drcfjffh	tacieeei	0
drcfjffh	tacijjaa	0
drbcfbgi	tacieeei	0
drbcfbgi	tacijjaa	0
drbdabia	tacieeei	0
drbdabia	tacijjaa	0
drbabfhe	tacijhhg	0
drbcighd	tachjbja	0
drbcighd	tacijhhg	0
drbdafab	tacieeei	0
drbdafab	tacijjaa	0
drcgbcdi	tacieeei	0
drcgbcdi	tacijjaa	0
drcfjfec	tacieeei	0
drcfjfec	tacijjaa	0
drcffbac	tacieeei	0
drcffbac	tacijjaa	0
drcfdjif	tachjbja	0
drcfdjif	tacijhhg	0
drhjacg	tacieeei	0
drhjacg	tacijjaa	0
drbafhgh	tacieeei	0
drbafhgh	tacijjaa	0
drbbbegc	tacieeei	0
drbbbegc	tacijjaa	0
drijcde	tacieeei	0
drijcde	tacijjaa	0
drcgcdjd	tacijhhg	0
drcggeeb	tacijhhg	0
drcggeeb	tacijhhg	0
drcgdafg	tacijhhg	0
drcehjad	tacieeei	0
drcehjad	tacijjaa	0
drcfgchj	tacieeei	0
drcfgchj	tacijjaa	0
drbcefch	tacijhhg	0
drjjdfh	tacieeei	0
drjjdfh	tacijjaa	0
drcffggf	tacieeei	0
drcffggf	tacijjaa	0
drbchfje	tacijhhg	0
gofha	tacieeei	0
gofha	tacijjaa	0
drcehiad	tacieeei	0
drcehiad	tacijjaa	0
drccifii	tacieeei	0
drccifii	tacijjaa	0
dreiddc	tacieeei	0
dreiddc	tacijjaa	0
drbcjedc	tacieeei	0
drbcjedc	tacijjaa	0
drccjjfe	tacieeei	0
drccjjfe	tacijjaa	0
drcfeddh	tacieeei	0
drcfeddh	tacijjaa	0
drbdbgba	tacieeei	0
drbdbgba	tacijjaa	0
drcfijad	tacieeei	0
drcfijad	tacijjaa	0
drcgdghf	tacieeei	0
drcgdghf	tacijjaa	0
drcfagcc	tacieeei	0
drcfagcc	tacijjaa	0
drcehjfb	tacieeei	0
drcehjfb	tacijjaa	0
drcgbbih	tacieeei	0
drcgbbih	tacijjaa	0
drbdahgb	tacieeei	0
drbdahgb	tacijjaa	0
drcfejef	tacieeei	0
drcfejef	tacijjaa	0
drcfiigh	tacieeei	0
drcfiigh	tacijjaa	0
drcegiga	tacieeei	0
drcegiga	tacijjaa	0
drhbihg	tacieeei	0
drhbihg	tacijjaa	0
drcgdcgi	tacieeei	0
drcgdcgi	tacijjaa	0
drbddajh	tacijhhg	0
drgjhca	tacieeei	0
drgjhca	tacijjaa	0
drbcebeg	tacijhhg	0
drcfgfbg	taciegbi	0
drcfgdfj	taciegbi	0
drcfgdgf	taciegbi	0
drcfgjhf	taciegbi	0
drcfgjfd	taciegbi	0
drcfjbhd	taciegbi	0
drcfhaci	taciegbi	0
drcfhbia	taciegbi	0
drbcjddg	taciegbi	0
drcfgcfg	taciegbi	0
drcfjbhc	taciegbi	0
drcfhaaj	taciegbi	0
drcfjcej	taciegbi	0
drcfigbf	taciegbi	0
drbaajbe	taciegbi	0
drcfjcjh	taciegbi	0
drcfjcjj	taciegbi	0
drcfjehb	taciegbi	0
drbaahbj	taciegbi	0
drcfjdfc	taciegbi	0
drbaajaj	taciegbi	0
drbabddd	tacijhhg	0
drbcefch	tacijhhg	0
drbcigge	taciegbi	0
drbcdiec	taciegbi	0
drbcigec	taciegbi	0
drcfjeeb	taciegbi	0
drcgbgge	tacijhhg	0
drbcifcf	taciegbi	0
drcfjejb	taciegbi	0
drbcifbe	taciegbi	0
drbcigga	taciegbi	0
drbcihdg	taciegbi	0
drcfihgb	taciegbi	0
drbcigif	taciegbi	0
drbcifeh	taciegbi	0
drbaefhh	taciegbi	0
drbadibc	taciegbi	0
drbcifja	taciegbi	0
drbacjce	taciegbi	0
drcgcgdg	taciegbi	0
drbcihaj	taciegbi	0
drcgbjdg	taciegbi	0
drhdbab	taciegbi	0
drbadija	taciegbi	0
drifeec	taciegbi	0
drbcihjj	taciegbi	0
drfggjg	taciegbi	0
drbcfgjf	taciegbi	0
drcgbbdb	taciegbi	0
drcgahgd	taciegbi	0
drceibj	taciegbi	0
drcgbgee	taciegbi	0
drbciifh	taciegbi	0
drbcfbhj	taciegbi	0
drhdfdg	taciegbi	0
drcgcgjg	taciegbi	0
drbacaeb	taciegbi	0
drbcfgcc	taciegbi	0
drchadgf	taciegbi	0
drbdbijb	taciegbi	0
drhfbfj	taciegbi	0
drhggig	taciegbi	0
drbaafah	taciegbi	0
drcgbegg	taciegbi	0
drcgdahi	taciegbi	0
drceijag	taciegbi	0
drcgdcii	taciegbi	0
drcgdgif	taciegbi	0
driaajf	taciegbi	0
drcgcbfe	taciegbi	0
drbcfhdb	taciegbi	0
drcgcbbg	taciegbi	0
drcgcbfi	taciegbi	0
drcgdhii	taciegbi	0
dribejb	taciegbi	0
drchaeeb	taciegbi	0
drcfdhbe	taciegbi	0
drhgdif	taciegbi	0
drcgcbbh	taciegbi	0
drbddbii	taciegbi	0
drcgdddi	taciegbi	0
drehghg	taciegbi	0
drcgcibd	taciegbi	0
drbddbeg	taciegbi	0
dregjgb	taciegbi	0
drcgdgje	taciegbi	0
drehghh	taciegbi	0
drcgchaa	taciegbi	0
drbcfhch	taciegbi	0
drbadhbg	taciegbi	0
drcfdhjc	taciegbi	0
drbdaagd	taciegbi	0
drhdjgi	taciegbi	0
drcgddbd	taciegbi	0
drhdibc	taciegbi	0
drbaebca	taciegbi	0
drbgiad	taciegbi	0
drcfdefj	taciegbi	0
drhjffj	taciegbi	0
drbghjg	taciegbi	0
drcgceag	taciegbi	0
drcfeeec	taciegbi	0
drbdbaih	taciegbi	0
drcegdbj	taciegbi	0
drcgcdhj	taciegbi	0
drbcfdeg	taciegbi	0
drcgddgi	taciegbi	0
drbabidb	taciegbi	0
drcgdgaf	taciegbi	0
drjffad	taciegbi	0
drcfgbfc	taciegbi	0
drcgdafc	taciegbi	0
drcgddhe	taciegbi	0
drcgadbd	taciegbi	0
drbcjced	taciegbi	0
drjgeca	taciegbi	0
drjhjha	taciegbi	0
drcgciie	taciegbi	0
drcfebcd	taciegbi	0
drhdeje	taciegbi	0
drbchhih	taciegbi	0
drhdjhc	taciegbi	0
drbbbcdi	taciegbi	0
drbafjjj	taciegbi	0
drbdahbd	taciegbi	0
dribbci	taciegbi	0
drcfebea	taciegbi	0
drbagajf	taciegbi	0
drhdjhj	taciegbi	0
drjijah	taciegbi	0
drhdahd	taciegbi	0
drcgbigb	taciegbi	0
drbjdebj	taciegbi	0
drcgbjjb	taciegbi	0
drbcheie	taciegbi	0
drbcefed	taciegbi	0
drbcjibd	taciegbi	0
drceigga	taciegbi	0
drcfefbj	taciegbi	0
drcfcgji	taciegbi	0
drhjfdf	taciegbi	0
drhbiie	taciegbi	0
drbcfcde	taciegbi	0
drcfebch	taciegbi	0
drhchea	taciegbi	0
drcfjfia	taciegbi	0
drcfeehe	taciegbi	0
drcfdgbf	taciegbi	0
drcgdbca	taciegbi	0
drfgegb	taciegbi	0
drcgcfeh	taciegbi	0
drhfjfa	taciegbi	0
drcgagig	taciegbi	0
drhgahg	taciegbi	0
drcgbagh	taciegbi	0
drcfcgbi	taciegbi	0
drcfchfh	taciegbi	0
drbcfcha	taciegbi	0
drcfccej	taciegbi	0
drhhbie	taciegbi	0
driiehh	taciegbi	0
drbcfade	taciegbi	0
drcffbge	taciegbi	0
drbcfeja	taciegbi	0
drheade	taciegbi	0
drcfefac	taciegbi	0
drjcdhi	taciegbi	0
drbchdch	taciegbi	0
drbcjcci	taciegbi	0
drcgbgdb	taciegbi	0
drehjhj	taciegbi	0
drbcjbcc	taciegbi	0
drheadf	taciegbi	0
drcgdhgj	taciegbi	0
drhehgj	taciegbi	0
drddacb	taciegbi	0
drcffgdf	taciegbi	0
drcefddg	taciegbi	0
drbdbgje	taciegbi	0
drbcfhad	taciegbi	0
drjggjc	taciegbi	0
drcgagaj	taciegbi	0
drbchgdb	taciegbi	0
drjcecd	taciegbi	0
drjcede	taciegbi	0
drbcffjc	taciegbi	0
drcgdghj	taciegbi	0
drbchffa	taciegbi	0
drjceah	taciegbi	0
drcgcbca	taciegbi	0
drjcebg	taciegbi	0
drcfdgfg	taciegbi	0
drcfdijd	taciegbi	0
drbddbab	taciegbi	0
drcgcdhd	taciegbi	0
drcgaiie	taciegbi	0
drbbbhci	taciegbi	0
drbbbhcd	taciegbi	0
drcfdgag	taciegbi	0
drcfjhcf	taciegbi	0
drcfccbf	taciegbi	0
drcfjbhi	taciegbi	0
drbagbbb	taciegbi	0
drbcfcdg	taciegbi	0
driceac	taciegbi	0
drcgbggh	taciegbi	0
drjceic	taciegbi	0
drcfdifg	taciegbi	0
dribehb	taciegbi	0
drbcdjcf	taciegbi	0
drbcjgje	taciegbi	0
drcfebhb	taciegbi	0
drcehich	taciegbi	0
drbcjcfe	taciegbi	0
drceiacf	taciegbi	0
drjgecb	taciegbi	0
drjjfgg	taciegbi	0
drcgdagh	taciegbi	0
drjhbgg	taciegbi	0
drjcjec	taciegbi	0
drbdacbb	taciegbi	0
drceggbb	taciegbi	0
drceihh	taciegbi	0
drcedhga	taciegbi	0
drcfafaa	taciegbi	0
drcffdfe	taciegbi	0
drbaghdc	taciegbi	0
drijccg	taciegbi	0
gocgb	taciegbi	0
drbcejbh	taciegbi	0
dricecj	taciegbi	0
drcffggf	taciegbi	0
drigbfj	taciegbi	0
drcfdjdb	taciegbi	0
drceiiia	taciegbi	0
dreeceb	taciegbi	0
drcfefif	taciegbi	0
drcehjfb	taciegbi	0
drbaaaef	taciegbi	0
drcfejed	taciegbi	0
drcfjffb	taciegbi	0
drcfijad	taciegbi	0
drbceddb	taciegbi	0
drbchhbd	taciegbi	0
drcfaced	taciegbi	0
drcgaebe	taciegfh	0
drbbbhed	taciehea	0
drbbbhed	tacihhbi	0
drbbbhed	tacihhbj	0
drcehjaf	taciehea	0
drcehjaf	tacihhbi	0
drcehjaf	tacihhbj	0
drcehjaf	taciehea	0
drcehjaf	tacihhbi	0
drcehjaf	tacihhbj	0
drfhgah	taciehea	0
drfhgah	tacihhbi	0
drfhgah	tacihhbj	0
drbdagbd	taciehea	0
drbdagbd	tacihhbi	0
drbdagbd	tacihhbj	0
drcgchcc	tachjche	0
drcgchcc	tachjche	0
drcfihaj	taciehea	0
drcfihaj	tacihhbi	0
drcfihaj	tacihhbj	0
drcfjegf	taciehea	0
drcfjegf	tacihhbi	0
drcfjegf	tacihhbj	0
drcfjegf	taciehea	0
drcfjegf	tacihhbi	0
drcfjegf	tacihhbj	0
drceihdj	tachjche	0
drceihdj	tachjche	0
drbcfiia	taciehea	0
drbcfiia	tacihhbi	0
drbcfiia	tacihhbj	0
drcfebcb	tachjche	0
drcfebcb	tachjche	0
drcfebif	taciehea	0
drcfebif	tacihhbi	0
drcfebif	tacihhbj	0
drbcific	taciehea	0
drbcific	tacihhbi	0
drbcific	tacihhbj	0
drbcific	taciehea	0
drbcific	tacihhbi	0
drbcific	tacihhbj	0
drbcigeb	taciehea	0
drbcigeb	tacihhbi	0
drbcigeb	tacihhbj	0
drcfdiib	tachjche	0
drcfdiib	tachjche	0
drcgafhg	taciehea	0
drcgafhg	tacihhbi	0
drcgafhg	tacihhbj	0
drbcfgfd	taciehea	0
drbcfgfd	tacihhbi	0
drbcfgfd	tacihhbj	0
drcgbeaj	taciehea	0
drcgbeaj	tacihhbi	0
drcgbeaj	tacihhbj	0
drcgbhhc	taciehea	0
drcgbhhc	tacihhbi	0
drcgbhhc	tacihhbj	0
drcgbhhc	taciehea	0
drcgbhhc	tacihhbi	0
drcgbhhc	tacihhbj	0
drcejbbc	taciehea	0
drcejbbc	tacihhbi	0
drcejbbc	tacihhbj	0
drbdaebb	tachjche	0
drbdaebb	tachjche	0
cobbdcg	taciehea	0
cobbdcg	tacihhbi	0
cobbdcg	tacihhbj	0
drcfjiig	taciehea	0
drcfjiig	tacihhbi	0
drcfjiig	tacihhbj	0
drcfjiig	taciehea	0
drcfjiig	tacihhbi	0
drcfjiig	tacihhbj	0
drcgchhh	taciehea	0
drcgchhh	tacihhbi	0
drcgchhh	tacihhbj	0
drbagcfc	taciehea	0
drbagcfc	tacihhbi	0
drbagcfc	tacihhbj	0
drifedc	taciehea	0
drifedc	tacihhbi	0
drifedc	tacihhbj	0
drcefbfd	taciehea	0
drcefbfd	tacihhbi	0
drcefbfd	tacihhbj	0
drbagcji	taciehea	0
drbagcji	tacihhbi	0
drbagcji	tacihhbj	0
drcgbiaf	taciehea	0
drcgbiaf	tacihhbi	0
drcgbiaf	tacihhbj	0
drbagcja	taciehea	0
drbagcja	tacihhbi	0
drbagcja	tacihhbj	0
drcfegeb	tacifiae	0
drbceiaa	tacifiae	0
drbagdfg	tacifiae	0
drcfjhdd	tacifiae	0
drcehhja	taciffcg	0
drcgbbaj	taciffcg	0
drcgdhae	taciffcg	0
drcgahbc	taciffcg	0
drbcehcc	taciffcg	0
drjhjha	taciffcg	0
drifbij	taciffcg	0
drbbbebi	taciffcg	0
drbbbifh	taciffcg	0
drceechi	taciffcg	0
drbabeaa	taciffcg	0
drcabed	taciffcg	0
drcfjidf	taciffcg	0
drjifjc	taciffcg	0
drcfdidj	taciffcg	0
drbcfhhg	taciffcg	0
drcffhdi	taciffcg	0
drjcedi	taciffcg	0
dribaac	taciffcg	0
drbdbaih	tachiibh	0
drbcefed	tachiibh	0
drcgabaa	tachiibh	0
drcgabaa	tachiibh	0
drbbbahe	tachiibh	0
drcgdhdf	tachiibh	0
driccbd	tachiibh	0
drcgadbd	tachiibh	0
drhchci	tachiibh	0
drhchci	tachiibh	0
drhchdj	tachiibh	0
drjhjha	tachiibh	0
drjhjha	tachiibh	0
drcegdfc	tachiibh	0
drcfecjc	tachiibh	0
drcfecjc	tachiibh	0
drcgdaea	tachiibh	0
drjdfbg	tachiibh	0
drcgcfeh	tachiibh	0
drbcffed	tachiibh	0
driccbe	tachiibh	0
dribgjf	tachiibh	0
drjceha	tachiibh	0
drbagddh	tachiibh	0
gobaah	tachiibh	0
drcfeghe	tachiibh	0
drcfeghe	tachiibh	0
drbcegjb	tachiibh	0
drcgaeej	tachiibh	0
driccbc	tachiibh	0
drhecdi	tachiibh	0
drcgbbga	tachiibh	0
drcgbhgi	tachiibh	0
driccbf	tachiibh	0
drbaafde	tachfhig	0
drbceeff	tachiibh	0
drbagbbb	tachiibh	0
drcfihbc	tachiibh	0
drbcebjb	tachiibh	0
drbdaeah	tachiibh	0
drijchb	tachiibh	0
drbcfhah	tachiibh	0
drceehch	tachiibh	0
drhhhbf	tachiibh	0
drcefgjj	tachiibh	0
drcgajai	tachiibh	0
drcgajai	tachiibh	0
drcgafic	tachiibh	0
drijcgb	tachiibh	0
drhebhi	tachiibh	0
drcfjbdd	tachiibh	0
drcfjbdd	tachiibh	0
drcgaidg	tachiibh	0
drcgdcjh	tachiibh	0
drefaic	tachiibh	0
drcgceae	tachiibh	0
gojcci	tachiibh	0
drbcigbc	tachiibh	0
drbcigbc	tachiibh	0
drijcga	tachiibh	0
drcfihai	tachiibh	0
drcgaifb	tachiibh	0
drcfjecd	taciijdd	0
drbcifgj	tachiibh	0
drcgcbbg	tachiibh	0
drcgcgee	tachiibh	0
drbcigbc	tachfhig	0
drbcifhe	tachiibh	0
drcgcbfi	tachiibh	0
drbafjhj	tachiibh	0
drcgcbbj	tachiibh	0
drbddbii	tachiibh	0
drbcifhe	taciijdd	0
drdibjb	tachfhig	0
drcgcgeh	tachfhig	0
drbcigbc	taciijdd	0
drbcigbc	taciijdd	0
drhebhi	taciijdd	0
drbcfddb	tachfhig	0
drcgcbfi	taciijdd	0
drceiidi	tachfhig	0
drceiidi	tachfhig	0
drjhjha	tachfhig	0
drjhjha	tachfhig	0
drcgddcf	tachfhig	0
drbchhje	tachfhig	0
driacfa	tachfhig	0
drcgdcdc	tachfhig	0
drbdbiei	tachfhig	0
drcgcbbg	taciijdd	0
drcgcbbg	taciijdd	0
drcffggf	tachfhig	0
drcgcbbj	taciijdd	0
drcgddbc	tachfhig	0
drbabfdb	tachfhig	0
drcgdcab	tachfhig	0
drcehccg	tachfhig	0
drcgbajd	tachfhig	0
drcfchfi	tachfhig	0
drcgdbfj	tachfhig	0
drcgaiej	tachfhig	0
drcgaiej	tachfhig	0
drhchci	taciijdd	0
drbcdjii	tachfhig	0
drcffcjc	tachfhig	0
drcffcjc	tachfhig	0
drcfeghe	taciijdd	0
drhfjad	tachfhig	0
driifag	tachfhig	0
driifag	tachfhig	0
drcfjbce	tacifhig	0
drjcech	tachfhig	0
drjcech	tachfhig	0
drcfecjc	taciijdd	0
drcfecjc	taciijdd	0
drjcdhf	tachfhig	0
drcfihbc	taciijdd	0
drceehch	taciijdd	0
drjceja	taciijdd	0
drjceja	taciijdd	0
drcfjejf	tacifhig	0
drcfeaad	tacifhig	0
drbcdidi	tacifhig	0
drbcihhh	tachfhig	0
drcgcjji	tachfhig	0
drcfjcea	tachfhig	0
drbcfibg	tachfhig	0
drbcijhf	tacifhig	0
drcgchcf	tachfhig	0
drcgchcf	tachfhig	0
drbcdieb	tachfhig	0
drbafbjb	tachfhig	0
dreidab	tacifhig	0
drcehjad	tachfhig	0
dribbdi	tachfhig	0
dribbdi	tachfhig	0
drbcjfag	tachfhig	0
drijcgg	taciijdd	0
drcgajai	taciijdd	0
drijcde	tachfhig	0
drcgddii	tachfhig	0
goghfc	tachfhig	0
drjjhdg	tachfhig	0
drcfcdbe	tachfhig	0
drcbcide	tachfhig	0
drcehjij	tachfhig	0
drcfdici	tacifhig	0
drbcihce	tacijafg	0
drcgbgbg	tacijafg	0
drheajg	tacijafg	0
drcfhbaj	tacijafg	0
drbchefh	tacijafg	0
drhfjfa	tacijafg	0
drcgchgb	tacijafg	0
drbcihja	tacijafg	0
drbcefhh	tacijafg	0
drcgagff	tacijafg	0
drbcfhje	tacijafg	0
drcffdhb	tacijafg	0
drceehcj	tacijafg	0
driiehd	tacijafg	0
drcgcdbh	tacijafg	0
drjcegh	tacijafg	0
drcefiab	tacijafg	0
drbbbgjf	tacijafg	0
drbcjhea	tacijafg	0
drcfcfdf	tacijafg	0
drhfghd	tacijafg	0
drcfeghj	tacijafg	0
drjdbah	tacijafg	0
drbcefff	tacijafg	0
drbaajdc	tacifgid	0
drcgcgeh	tacifgid	0
drcffaff	tacifhig	0
drbcjgha	tacifhig	0
drbcjbgd	tacifhig	0
drbceaih	tacifgid	0
drbceghb	tacifhig	0
drbagabh	tacifgid	0
drcfebia	tacifgid	0
drjgbfi	tacifgid	0
drcfjgfe	tacifhig	0
drjhbgg	tacifhig	0
drcfjbce	tacifhih	0
drjdfbj	tacifgid	0
drjiejf	tacifgid	0
drcfjejf	tacifhih	0
drcfeaad	tacifhih	0
drbcdidi	tacifhih	0
dreidab	tacifhih	0
drieaci	tacifhih	0
drbcijhf	tacifhih	0
drjbich	tacifgid	0
drijccj	tacifgid	0
drcehcbi	tacifgid	0
drbdaadb	tacifhih	0
drcfdici	tacifhih	0
drcffaff	tacifhih	0
drbcjgha	tacifhih	0
drbcjbgd	tacifhih	0
drbceghb	tacifhih	0
drjhbgg	tacifhih	0
drcfjgfe	tacifhih	0
drcgaaid	tacigbaf	0
drcgaaid	tacigbaf	0
drceegaa	tacigbaf	0
drbcedac	tacigbaf	0
drbcedac	tacigbaf	0
drbbbhci	tacigbaf	0
drbbbhci	tacigbaf	0
drbaajbf	tacigbaf	0
drbaajbf	tacigbaf	0
drbceghc	tacigbaf	0
drbceghc	tacigbaf	0
drbbbehg	tacigbaf	0
drbbbehg	tacigbaf	0
drbcfdfi	tacigbaf	0
drbcfdfi	tacigbaf	0
drbcecci	tacigbaf	0
drbcecci	tacigbaf	0
drjcejg	tacigbaf	0
drjcejg	tacigbaf	0
drbdbcic	tacigbaf	0
drbdbcic	tacigbaf	0
drijcde	tacigbaf	0
drcfhcaf	tacigbaf	0
drcfhcaf	tacigbaf	0
dribbcg	tacigbaf	0
dribbcg	tacigbaf	0
drcfiggg	tacigbaf	0
drcfiggg	tacigbaf	0
drhgdah	tacigbaf	0
drhgdah	tacigbaf	0
drjcece	tacigbaf	0
drjcece	tacigbaf	0
drbaagej	tacigbaf	0
drbaagej	tacigbaf	0
drefbgg	tacigbaf	0
drefbgg	tacigbaf	0
drbcheff	tacigbaf	0
drbcheff	tacigbaf	0
drcgbcbh	tacigbaf	0
drcgbcbh	tacigbaf	0
drbciihc	tacigbaf	0
drbciihc	tacigbaf	0
drcfebia	tacigbaf	0
drcfebia	tacigbaf	0
drcgbedh	tacigbaf	0
drcgbedh	tacigbaf	0
drcgdhec	tacigbaf	0
drcgdhec	tacigbaf	0
drbceghc	tacigbag	0
drcfigdf	tacigbag	0
drcfiggg	tacigbag	0
drbaagej	tacigbag	0
drcgaaid	tacigbag	0
drbcjjfg	tacigbag	0
drbcjjfg	tacigbag	0
drbbbehg	tacigbag	0
drcfcdhj	tacigbag	0
drcfebea	tacigbag	0
drcfdijg	tacigbag	0
drhgdah	tacigbag	0
drcffgdf	tacigbag	0
drcfecji	tacigbag	0
drcfefac	tacigbag	0
drcfgcgd	tachfhid	0
drcfebia	tacigbag	0
drcfjcjj	tachfhid	0
drcfjcjj	tachfhid	0
drcfjdca	tachfhid	0
drcfjdca	tachfhid	0
drcgbedh	tacigbag	0
drcgajjg	tachfhid	0
drcgajjg	tachfhid	0
drcfihbi	tachfhid	0
drcfihbi	tachfhid	0
drbcjggi	tachfhid	0
drbcjggi	tachfhid	0
drefbgg	tacigbag	0
drcgbbed	tachfhid	0
drcgbbed	tachfhid	0
drcejbaj	tachfhid	0
drcejbaj	tachfhid	0
drbcfdfi	tacigbag	0
drjcece	tacigbag	0
drbcecci	tacigbag	0
drijife	tachfhid	0
drijife	tachfhid	0
drijifg	tachfhid	0
drijifg	tachfhid	0
drcfgcgd	tachfhid	0
drcfgcgd	tachfhid	0
drbdafed	tacigbag	0
drbcfabc	tachfhid	0
drbcfabc	tachfhid	0
drbchgaj	tacigbag	0
drbdbcic	tacigbag	0
drbbbhhh	tacigbag	0
drbaajbf	tacigbag	0
drbdaejc	tacigbag	0
drcgdhec	tacigbag	0
drcgbcbh	tacigbag	0
drcfifge	tachjdbj	0
dribbcg	taciehbb	0
dribbcg	tacigbai	0
drcgaaid	taciehbb	0
drcgaaid	tacigbai	0
drceegaa	taciehbb	0
drceegaa	tacigbai	0
drbcedac	taciehbb	0
drbcedac	tacigbai	0
drcfiggg	taciehbb	0
drcfiggg	tacigbai	0
drhgfda	taciehbb	0
drhgdah	taciehbb	0
drhgdah	tacigbai	0
drjcece	taciehbb	0
drjcece	tacigbai	0
drbbbhci	taciehbb	0
drbbbhci	tacigbai	0
drbaajbf	taciehbb	0
drbaajbf	tacigbai	0
drbceghc	taciehbb	0
drbceghc	tacigbai	0
drbbbehg	taciehbb	0
drbbbehg	tacigbai	0
drbcfdfi	taciehbb	0
drbcfdfi	tacigbai	0
drbcecci	taciehbb	0
drbcecci	tacigbai	0
drjcejg	taciehbb	0
drjcejg	tacigbai	0
